source,fetched_at,term,url,title,text,author,region,category,text_clean,tokens
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/4600216047246564864/,the back of an iphone 11 pro with its camera lens open and facing away from the camera,the back of an iphone 11 pro with its camera lens open and facing away from the camera,,,,the back of an iphone pro with its camera lens open and facing away from the camera,"['back', 'iphone', 'pro', 'camera', 'lens', 'open', 'facing', 'away', 'camera']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/439523244907132154/,"three iphones are shown side by side in different colors and sizes, with the same camera","three iphones are shown side by side in different colors and sizes, with the same camera",,,,three iphones are shown side by side in different colors and sizes with the same camera,"['three', 'iphones', 'shown', 'side', 'side', 'different', 'color', 'size', 'camera']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/714453928428307364/,two white iphones sitting next to each other on top of a cloth covered surface,two white iphones sitting next to each other on top of a cloth covered surface,,,,two white iphones sitting next to each other on top of a cloth covered surface,"['two', 'white', 'iphones', 'sitting', 'next', 'top', 'cloth', 'covered', 'surface']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/20688479532973572/,a person holding up an iphone 11 in front of a plant with green leaves on it,a person holding up an iphone 11 in front of a plant with green leaves on it,,,,a person holding up an iphone in front of a plant with green leaves on it,"['person', 'holding', 'iphone', 'front', 'plant', 'green', 'leaf']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/127789708172337257/,the new iphone 11 and iphone 12 pro models,the new iphone 11 and iphone 12 pro models,,,,the new iphone and iphone pro models,"['new', 'iphone', 'iphone', 'pro', 'model']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/89157267629839542/,"a person holding an iphone in their hand with headphones on top of it and the text, iphone 4 pro unboxing","a person holding an iphone in their hand with headphones on top of it and the text, iphone 4 pro unboxing",,,,a person holding an iphone in their hand with headphones on top of it and the text iphone pro unboxing,"['person', 'holding', 'iphone', 'hand', 'headphone', 'top', 'text', 'iphone', 'pro', 'unboxing']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/58969076366796308/,iphone 16 plus,iphone 16 plus,,,,iphone plus,"['iphone', 'plus']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/42432421485020677/,"an apple phone with a pink bow next to it on a white bed sheet,","an apple phone with a pink bow next to it on a white bed sheet,",,,,an apple phone with a pink bow next to it on a white bed sheet,"['apple', 'phone', 'pink', 'bow', 'next', 'white', 'bed', 'sheet']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/95983035802592300/,a person holding an iphone case with the eye on it,a person holding an iphone case with the eye on it,,,,a person holding an iphone case with the eye on it,"['person', 'holding', 'iphone', 'case', 'eye']"
Pinterest,2025-10-30T10:24:16.902543,iphone 17 pro,https://www.pinterest.com/pin/12173861489379333/,someone holding up an iphone in their hand,someone holding up an iphone in their hand,,,,someone holding up an iphone in their hand,"['someone', 'holding', 'iphone', 'hand']"
