source,fetched_at,term,url,title,text,author,region,category,text_clean,tokens
Google RSS,2025-10-29T22:08:19.754063,iphone 17,https://news.google.com/rss/articles/CBMieEFVX3lxTFBibmtza0stSlFNZTVRMVpmWXh0THhYZU9WeTJ3eC0xUHRhUU8yY2lFWnRoUWkyTE9IbnlXMHRNWmx4WjBXQW1OMzdlY241aC1rRzJaMHdsVkhzckdMYThMVzhuY0ZvNDRzNW5QeTk1TE53SjFlX1R1dg?oc=5,iPhone 17 Is a Big Win for Apple - Yahoo Finance,"<a href=""https://news.google.com/rss/articles/CBMieEFVX3lxTFBibmtza0stSlFNZTVRMVpmWXh0THhYZU9WeTJ3eC0xUHRhUU8yY2lFWnRoUWkyTE9IbnlXMHRNWmx4WjBXQW1OMzdlY241aC1rRzJaMHdsVkhzckdMYThMVzhuY0ZvNDRzNW5QeTk1TE53SjFlX1R1dg?oc=5"" target=""_blank"">iPhone 17 Is a Big Win for Apple</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",,,,a href target blank iphone is a big win for apple a nbsp nbsp font color f f f yahoo finance font,"['href', 'target', 'blank', 'iphone', 'big', 'win', 'apple', 'nbsp', 'nbsp', 'font', 'color', 'yahoo', 'finance', 'font']"
Google RSS,2025-10-29T22:08:19.754063,iphone 17,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQY0dVYUh3Rzl2MXBTN091ZktkRkJyYlY5TW9LemhmTmJFckN0Z3hRQWpRVHEwSGRyWHYxSkhKSVZRQUdoWFZXLTV3WWJsT2tnenFXN1dnZGpoMWI4LTA2MGl5aVd4Y2xONzlrdkNUYVd1cE9BbWRrSkFYX3U1bnBQUWdVNFdZLVRRNU9V?oc=5,iPhone 17 Pro vs iPhone 16 Pro: Here’s everything new - 9to5Mac,"<a href=""https://news.google.com/rss/articles/CBMiiwFBVV95cUxQY0dVYUh3Rzl2MXBTN091ZktkRkJyYlY5TW9LemhmTmJFckN0Z3hRQWpRVHEwSGRyWHYxSkhKSVZRQUdoWFZXLTV3WWJsT2tnenFXN1dnZGpoMWI4LTA2MGl5aVd4Y2xONzlrdkNUYVd1cE9BbWRrSkFYX3U1bnBQUWdVNFdZLVRRNU9V?oc=5"" target=""_blank"">iPhone 17 Pro vs iPhone 16 Pro: Here’s everything new</a>&nbsp;&nbsp;<font color=""#6f6f6f"">9to5Mac</font>",,,,a href target blank iphone pro vs iphone pro here s everything new a nbsp nbsp font color f f f to mac font,"['href', 'target', 'blank', 'iphone', 'pro', 'iphone', 'pro', 'everything', 'new', 'nbsp', 'nbsp', 'font', 'color', 'mac', 'font']"
Google RSS,2025-10-29T22:08:19.754063,iphone 17,https://news.google.com/rss/articles/CBMicEFVX3lxTE1tMkl1VEFTVGNDdURQcXJpRHc1ZEpBeHktcDdxeElLVjFaNjVacmRra0Z1RUc0X200SnFRSFpfQ2JyM0VkQnJHYUZhTU1ET19OSzhkWFQxR2hVcXhnc0dPaXNwQ1BjVzI4d1Fpb2M4Y2g?oc=5,"The Best iPhone Case for iPhone 17, 17 Plus, 17 Pro, 17 Pro Max, and iPhone Air - The New York Times","<a href=""https://news.google.com/rss/articles/CBMicEFVX3lxTE1tMkl1VEFTVGNDdURQcXJpRHc1ZEpBeHktcDdxeElLVjFaNjVacmRra0Z1RUc0X200SnFRSFpfQ2JyM0VkQnJHYUZhTU1ET19OSzhkWFQxR2hVcXhnc0dPaXNwQ1BjVzI4d1Fpb2M4Y2g?oc=5"" target=""_blank"">The Best iPhone Case for iPhone 17, 17 Plus, 17 Pro, 17 Pro Max, and iPhone Air</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New York Times</font>",,,,a href target blank the best iphone case for iphone plus pro pro max and iphone air a nbsp nbsp font color f f f the new york times font,"['href', 'target', 'blank', 'best', 'iphone', 'case', 'iphone', 'plus', 'pro', 'pro', 'max', 'iphone', 'air', 'nbsp', 'nbsp', 'font', 'color', 'new', 'york', 'time', 'font']"
Google RSS,2025-10-29T22:08:19.754063,iphone 17,https://news.google.com/rss/articles/CBMijAFBVV95cUxPTF9OWXVLVm45b3lWWVZfVXhSMmpZdEliSm9TQk01eHB3WVlfYVpFVXB6cXptMUdZNVZWY1FpREtXd0pDNDlnejU3WkFYNFFENVM5SUdWb3phSU5YSHFUUG9LMldjcU5SLXZTRnVoR0liM2tLcnE1YS1SVF9oOUlEV0FPelJPNHJ5SWI2OdIBkgFBVV95cUxQeTJjRWZndGdzcXlCN3pYUWtVY1oyQXFzem9rOHE0bEpNTU5EVkNDM3VkX0oxY3pEU2N6b3pWWVpjb3laTTNMRFhyQm1IbkZkbWJVUFp1YU54VE50Y2NEcnVLMTVOWXFlYkR3ak50ZUxiaktESWE0MjNDa2U0UUt3MURKOXNNU3JGR1U3azBuRlRiQQ?oc=5,Apple's iPhone Air doesn't look like a bestseller. It might not matter - CNBC,"<a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxPTF9OWXVLVm45b3lWWVZfVXhSMmpZdEliSm9TQk01eHB3WVlfYVpFVXB6cXptMUdZNVZWY1FpREtXd0pDNDlnejU3WkFYNFFENVM5SUdWb3phSU5YSHFUUG9LMldjcU5SLXZTRnVoR0liM2tLcnE1YS1SVF9oOUlEV0FPelJPNHJ5SWI2OdIBkgFBVV95cUxQeTJjRWZndGdzcXlCN3pYUWtVY1oyQXFzem9rOHE0bEpNTU5EVkNDM3VkX0oxY3pEU2N6b3pWWVpjb3laTTNMRFhyQm1IbkZkbWJVUFp1YU54VE50Y2NEcnVLMTVOWXFlYkR3ak50ZUxiaktESWE0MjNDa2U0UUt3MURKOXNNU3JGR1U3azBuRlRiQQ?oc=5"" target=""_blank"">Apple's iPhone Air doesn't look like a bestseller. It might not matter</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC</font>",,,,a href target blank apple s iphone air doesn t look like a bestseller it might not matter a nbsp nbsp font color f f f cnbc font,"['href', 'target', 'blank', 'apple', 'iphone', 'air', 'look', 'like', 'bestseller', 'might', 'matter', 'nbsp', 'nbsp', 'font', 'color', 'cnbc', 'font']"
Google RSS,2025-10-29T22:08:19.754063,iphone 17,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNLVFkZXJXUmZTX1FXVmsxLVI4ZGQwRVhJUnk2dUloM1RtdmZaQWVvS2EyMXFIVjdRc05PRUNtT1RrRk94b2l1SWdKN1NFTTJjcGNsbm5feTlQWmhJYUR0dmJyRG1sLUlCdlhtY3c3TlBIZkV5blZRcExQd2g4NDFWRzlmNl8tQ0hFaWJydlQtV20yLWdnNHVrYkVqYWlXTkpKbWhwZTExcXRsS3RFcDRMSDcyNmtrSl9UTmNTVTFSamY1UkJwSUktUzhwNndtQ2JLUEZBYVk2U1JLQdIB3wFBVV95cUxQeFhaUXFHcVJqU25McUpjbl9wSmV1c0VrTnhrR2ZPY1ZTby1VY3VHYkNZQjJDVzNzT2Z3cHFpUnF5YzBiSDBBVDNFYTJEUXVoeTJLejFVTGU0ODFhNXFadHpCTGt1RllBNVJLbmxLSjFWNFpMeV9qNUtORGcwLU5OSFRpdVJJeXRSOE1xYXBoNXgyRU52ZF9RMVh4R1E2d2c5dGp5TWtOelNlSW5pSGttNzMxbERVQjdQV2VIUkMwd2Z2RmZPODZWRS01TkNLaWo4YXZ5ejVEdWU4U0xTSFNV?oc=5,Apple is offering iPhone 17 Pro at a massive discount — Here’s how you can grab the deal - Mint,"<a href=""https://news.google.com/rss/articles/CBMi2gFBVV95cUxNLVFkZXJXUmZTX1FXVmsxLVI4ZGQwRVhJUnk2dUloM1RtdmZaQWVvS2EyMXFIVjdRc05PRUNtT1RrRk94b2l1SWdKN1NFTTJjcGNsbm5feTlQWmhJYUR0dmJyRG1sLUlCdlhtY3c3TlBIZkV5blZRcExQd2g4NDFWRzlmNl8tQ0hFaWJydlQtV20yLWdnNHVrYkVqYWlXTkpKbWhwZTExcXRsS3RFcDRMSDcyNmtrSl9UTmNTVTFSamY1UkJwSUktUzhwNndtQ2JLUEZBYVk2U1JLQdIB3wFBVV95cUxQeFhaUXFHcVJqU25McUpjbl9wSmV1c0VrTnhrR2ZPY1ZTby1VY3VHYkNZQjJDVzNzT2Z3cHFpUnF5YzBiSDBBVDNFYTJEUXVoeTJLejFVTGU0ODFhNXFadHpCTGt1RllBNVJLbmxLSjFWNFpMeV9qNUtORGcwLU5OSFRpdVJJeXRSOE1xYXBoNXgyRU52ZF9RMVh4R1E2d2c5dGp5TWtOelNlSW5pSGttNzMxbERVQjdQV2VIUkMwd2Z2RmZPODZWRS01TkNLaWo4YXZ5ejVEdWU4U0xTSFNV?oc=5"" target=""_blank"">Apple is offering iPhone 17 Pro at a massive discount — Here’s how you can grab the deal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mint</font>",,,,a href target blank apple is offering iphone pro at a massive discount here s how you can grab the deal a nbsp nbsp font color f f f mint font,"['href', 'target', 'blank', 'apple', 'offering', 'iphone', 'pro', 'massive', 'discount', 'grab', 'deal', 'nbsp', 'nbsp', 'font', 'color', 'mint', 'font']"
Google RSS,2025-10-29T22:08:19.754063,iphone 17,https://news.google.com/rss/articles/CBMiogFBVV95cUxOMFlRclR5MEtGSEVCb1VqMVp6TjkxaFk1TVItMVo0WUlZZGRvWWUxTDE5LWl0TkdEaHlMNXV6TEtKSGJBR1JuT0JQWjh1X1ZMekhsMk9QRDZoWGc3U2ExUUFjbi03Q2dNSjcyX0F1dFROdTVEN2x6VnZXaHNKUnBVNVlTREoxdTZSS2ZfbVdMOWV6bUJCM3RlMVEySjIzYnd5WVE?oc=5,iPhone 17 Photographers Can Now Shoot on Adobe’s Project Indigo App - PetaPixel,"<a href=""https://news.google.com/rss/articles/CBMiogFBVV95cUxOMFlRclR5MEtGSEVCb1VqMVp6TjkxaFk1TVItMVo0WUlZZGRvWWUxTDE5LWl0TkdEaHlMNXV6TEtKSGJBR1JuT0JQWjh1X1ZMekhsMk9QRDZoWGc3U2ExUUFjbi03Q2dNSjcyX0F1dFROdTVEN2x6VnZXaHNKUnBVNVlTREoxdTZSS2ZfbVdMOWV6bUJCM3RlMVEySjIzYnd5WVE?oc=5"" target=""_blank"">iPhone 17 Photographers Can Now Shoot on Adobe’s Project Indigo App</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PetaPixel</font>",,,,a href target blank iphone photographers can now shoot on adobe s project indigo app a nbsp nbsp font color f f f petapixel font,"['href', 'target', 'blank', 'iphone', 'photographer', 'shoot', 'adobe', 'project', 'indigo', 'app', 'nbsp', 'nbsp', 'font', 'color', 'petapixel', 'font']"
Google RSS,2025-10-29T22:08:19.754063,iphone 17,https://news.google.com/rss/articles/CBMijAFBVV95cUxQNENLaEIxcHhnQ3BUbjlyd0hDXzN5RWFabWRRNHZuMGpMdGxTSTZYV0hVNG1qN3ItNmEwY1lub1J0WktfVnh1ZDNIbDg0cXRUa3U5by1UYTlURm80OHp4ZFdhRmpHN004ektqeS1zZGNfM2Rob1RrMVhfV2JoWTRMOGYxRThsSmhBRnRWWdIBkgFBVV95cUxPNVNCZ3dvTkhsN3VyTlVQWDQtX0J6RUFuRDRrR0I2S1FVN3VrVVVBZkVFTHA3QXJHRU9EYjhxWkNQdWNQVUhQdWl4TkxMU3V4M3FPUmF1cjBQYVFyamNqajg4enVSMk9HaVBtWEU4X1ZCc0lzSl9zMWZCMW9va2xYTW9GSUdmdDM1czdFcHV3Xzdadw?oc=5,"Base iPhone 17 OLED Panel Is Around 42% Cheaper To Make Than ‘Pro’ Models, Despite Apple Making ProMotion Technology A Standard - Wccftech","<a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxQNENLaEIxcHhnQ3BUbjlyd0hDXzN5RWFabWRRNHZuMGpMdGxTSTZYV0hVNG1qN3ItNmEwY1lub1J0WktfVnh1ZDNIbDg0cXRUa3U5by1UYTlURm80OHp4ZFdhRmpHN004ektqeS1zZGNfM2Rob1RrMVhfV2JoWTRMOGYxRThsSmhBRnRWWdIBkgFBVV95cUxPNVNCZ3dvTkhsN3VyTlVQWDQtX0J6RUFuRDRrR0I2S1FVN3VrVVVBZkVFTHA3QXJHRU9EYjhxWkNQdWNQVUhQdWl4TkxMU3V4M3FPUmF1cjBQYVFyamNqajg4enVSMk9HaVBtWEU4X1ZCc0lzSl9zMWZCMW9va2xYTW9GSUdmdDM1czdFcHV3Xzdadw?oc=5"" target=""_blank"">Base iPhone 17 OLED Panel Is Around 42% Cheaper To Make Than ‘Pro’ Models, Despite Apple Making ProMotion Technology A Standard</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Wccftech</font>",,,,a href target blank base iphone oled panel is around cheaper to make than pro models despite apple making promotion technology a standard a nbsp nbsp font color f f f wccftech font,"['href', 'target', 'blank', 'base', 'iphone', 'oled', 'panel', 'around', 'cheaper', 'make', 'pro', 'model', 'despite', 'apple', 'making', 'promotion', 'technology', 'standard', 'nbsp', 'nbsp', 'font', 'color', 'wccftech', 'font']"
Google RSS,2025-10-29T22:08:19.754063,iphone 17,https://news.google.com/rss/articles/CBMingFBVV95cUxNSUx1eHBDOGYzaTlkVjBFMjYtWllIRzlTbzd1LWstVGowWkRHN1lTbG1zY093SDA0djJ6MFNPX215VUx5MG9Lay1pZUZJd2FBREY4eFpCel9rVlBYaEZMbGFwcEFmWExFRmt6WG9lTDZmWWJJc042blRjbEJ1NmlMTFBpaUUxOG1rSVZ1eWpoTkg0LUpneTBzb2llTHdMdw?oc=5,iPhone 17 Pro Takes a Beating From the Oppo Find X9 Pro's Camera - CNET,"<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxNSUx1eHBDOGYzaTlkVjBFMjYtWllIRzlTbzd1LWstVGowWkRHN1lTbG1zY093SDA0djJ6MFNPX215VUx5MG9Lay1pZUZJd2FBREY4eFpCel9rVlBYaEZMbGFwcEFmWExFRmt6WG9lTDZmWWJJc042blRjbEJ1NmlMTFBpaUUxOG1rSVZ1eWpoTkg0LUpneTBzb2llTHdMdw?oc=5"" target=""_blank"">iPhone 17 Pro Takes a Beating From the Oppo Find X9 Pro's Camera</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNET</font>",,,,a href target blank iphone pro takes a beating from the oppo find x pro s camera a nbsp nbsp font color f f f cnet font,"['href', 'target', 'blank', 'iphone', 'pro', 'take', 'beating', 'oppo', 'find', 'pro', 'camera', 'nbsp', 'nbsp', 'font', 'color', 'cnet', 'font']"
Google RSS,2025-10-29T22:08:19.754063,iphone 17,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNR3lmT2lWMU8wRGpqQTRLV1lIMEdhbFNQR1I5ZXJub3ZmeGRtMFhRWWJSUzBLSG04WWJSbGRBTnhxY2kxU25fakpLRTVKcGJoRmo4bTlQM1ZvU0VDYUZUWjZiNlNpdV9ZQ0tXR01QOHpyLXZlOGYzVG9xTEhXQUVTTmJVNG1BYnZoVkszVXU0Zzc3N01sNjRWSXZtUjE4MmFwZUo0MzlUSU1Qdw?oc=5,Thought the iPhone 17 Pro looked bad? It just helped Apple set a new record - PhoneArena,"<a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxNR3lmT2lWMU8wRGpqQTRLV1lIMEdhbFNQR1I5ZXJub3ZmeGRtMFhRWWJSUzBLSG04WWJSbGRBTnhxY2kxU25fakpLRTVKcGJoRmo4bTlQM1ZvU0VDYUZUWjZiNlNpdV9ZQ0tXR01QOHpyLXZlOGYzVG9xTEhXQUVTTmJVNG1BYnZoVkszVXU0Zzc3N01sNjRWSXZtUjE4MmFwZUo0MzlUSU1Qdw?oc=5"" target=""_blank"">Thought the iPhone 17 Pro looked bad? It just helped Apple set a new record</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PhoneArena</font>",,,,a href target blank thought the iphone pro looked bad it just helped apple set a new record a nbsp nbsp font color f f f phonearena font,"['href', 'target', 'blank', 'thought', 'iphone', 'pro', 'looked', 'bad', 'helped', 'apple', 'set', 'new', 'record', 'nbsp', 'nbsp', 'font', 'color', 'phonearena', 'font']"
Google RSS,2025-10-29T22:08:19.754063,iphone 17,https://news.google.com/rss/articles/CBMidEFVX3lxTE1mbFpOTm4yWjdqMC0tazQwanUxNjNhckVXbnVpV1E2M01nZjAzZ29Jcld1UEt0cDFsWTdIcVEtaHVScGphZTVnTG5NUUswYUpmdHhZSFFBb3ltWVdpSE9uZHJGTmJDYTgzaUlPSl91SVN2RkZY?oc=5,iPhone 17 matches iPhone Air display performance in DXOMARK test - 9to5Mac,"<a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTE1mbFpOTm4yWjdqMC0tazQwanUxNjNhckVXbnVpV1E2M01nZjAzZ29Jcld1UEt0cDFsWTdIcVEtaHVScGphZTVnTG5NUUswYUpmdHhZSFFBb3ltWVdpSE9uZHJGTmJDYTgzaUlPSl91SVN2RkZY?oc=5"" target=""_blank"">iPhone 17 matches iPhone Air display performance in DXOMARK test</a>&nbsp;&nbsp;<font color=""#6f6f6f"">9to5Mac</font>",,,,a href target blank iphone matches iphone air display performance in dxomark test a nbsp nbsp font color f f f to mac font,"['href', 'target', 'blank', 'iphone', 'match', 'iphone', 'air', 'display', 'performance', 'dxomark', 'test', 'nbsp', 'nbsp', 'font', 'color', 'mac', 'font']"
