source,fetched_at,term,url,title,text,author,region,category,text_clean,tokens
Google RSS,2025-10-29T22:06:29.485931,iphone 17 pro,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNLVFkZXJXUmZTX1FXVmsxLVI4ZGQwRVhJUnk2dUloM1RtdmZaQWVvS2EyMXFIVjdRc05PRUNtT1RrRk94b2l1SWdKN1NFTTJjcGNsbm5feTlQWmhJYUR0dmJyRG1sLUlCdlhtY3c3TlBIZkV5blZRcExQd2g4NDFWRzlmNl8tQ0hFaWJydlQtV20yLWdnNHVrYkVqYWlXTkpKbWhwZTExcXRsS3RFcDRMSDcyNmtrSl9UTmNTVTFSamY1UkJwSUktUzhwNndtQ2JLUEZBYVk2U1JLQdIB3wFBVV95cUxQeFhaUXFHcVJqU25McUpjbl9wSmV1c0VrTnhrR2ZPY1ZTby1VY3VHYkNZQjJDVzNzT2Z3cHFpUnF5YzBiSDBBVDNFYTJEUXVoeTJLejFVTGU0ODFhNXFadHpCTGt1RllBNVJLbmxLSjFWNFpMeV9qNUtORGcwLU5OSFRpdVJJeXRSOE1xYXBoNXgyRU52ZF9RMVh4R1E2d2c5dGp5TWtOelNlSW5pSGttNzMxbERVQjdQV2VIUkMwd2Z2RmZPODZWRS01TkNLaWo4YXZ5ejVEdWU4U0xTSFNV?oc=5,Apple is offering iPhone 17 Pro at a massive discount — Here’s how you can grab the deal - Mint,"<a href=""https://news.google.com/rss/articles/CBMi2gFBVV95cUxNLVFkZXJXUmZTX1FXVmsxLVI4ZGQwRVhJUnk2dUloM1RtdmZaQWVvS2EyMXFIVjdRc05PRUNtT1RrRk94b2l1SWdKN1NFTTJjcGNsbm5feTlQWmhJYUR0dmJyRG1sLUlCdlhtY3c3TlBIZkV5blZRcExQd2g4NDFWRzlmNl8tQ0hFaWJydlQtV20yLWdnNHVrYkVqYWlXTkpKbWhwZTExcXRsS3RFcDRMSDcyNmtrSl9UTmNTVTFSamY1UkJwSUktUzhwNndtQ2JLUEZBYVk2U1JLQdIB3wFBVV95cUxQeFhaUXFHcVJqU25McUpjbl9wSmV1c0VrTnhrR2ZPY1ZTby1VY3VHYkNZQjJDVzNzT2Z3cHFpUnF5YzBiSDBBVDNFYTJEUXVoeTJLejFVTGU0ODFhNXFadHpCTGt1RllBNVJLbmxLSjFWNFpMeV9qNUtORGcwLU5OSFRpdVJJeXRSOE1xYXBoNXgyRU52ZF9RMVh4R1E2d2c5dGp5TWtOelNlSW5pSGttNzMxbERVQjdQV2VIUkMwd2Z2RmZPODZWRS01TkNLaWo4YXZ5ejVEdWU4U0xTSFNV?oc=5"" target=""_blank"">Apple is offering iPhone 17 Pro at a massive discount — Here’s how you can grab the deal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mint</font>",,,,a href target blank apple is offering iphone pro at a massive discount here s how you can grab the deal a nbsp nbsp font color f f f mint font,"['href', 'target', 'blank', 'apple', 'offering', 'iphone', 'pro', 'massive', 'discount', 'grab', 'deal', 'nbsp', 'nbsp', 'font', 'color', 'mint', 'font']"
Google RSS,2025-10-29T22:06:29.485931,iphone 17 pro,https://news.google.com/rss/articles/CBMijgFBVV95cUxOSlBrOUZCTVRJdm9mSnZnMHZXaEw3Nm85ZGJSaWxQU2VIXzh3cVJRZHNuNVh5eHhmeWFUVjZEaFBMVWdCZG1qRk5BaE5oRHptcllZX1gyM2dmYWpLSXJlSHNIUXQzUHhSYzRVYzRtTk5MbXlwSXRUZTRwVi1xZnN5WlhhWklKeVc4VU01bnV3?oc=5,iPhone 17 Pro’s “COLORGATE”: Apple Responds to Pink Phones - Geeky Gadgets,"<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxOSlBrOUZCTVRJdm9mSnZnMHZXaEw3Nm85ZGJSaWxQU2VIXzh3cVJRZHNuNVh5eHhmeWFUVjZEaFBMVWdCZG1qRk5BaE5oRHptcllZX1gyM2dmYWpLSXJlSHNIUXQzUHhSYzRVYzRtTk5MbXlwSXRUZTRwVi1xZnN5WlhhWklKeVc4VU01bnV3?oc=5"" target=""_blank"">iPhone 17 Pro’s “COLORGATE”: Apple Responds to Pink Phones</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Geeky Gadgets</font>",,,,a href target blank iphone pro s colorgate apple responds to pink phones a nbsp nbsp font color f f f geeky gadgets font,"['href', 'target', 'blank', 'iphone', 'pro', 'colorgate', 'apple', 'responds', 'pink', 'phone', 'nbsp', 'nbsp', 'font', 'color', 'geeky', 'gadget', 'font']"
Google RSS,2025-10-29T22:06:29.485931,iphone 17 pro,https://news.google.com/rss/articles/CBMingFBVV95cUxNSUx1eHBDOGYzaTlkVjBFMjYtWllIRzlTbzd1LWstVGowWkRHN1lTbG1zY093SDA0djJ6MFNPX215VUx5MG9Lay1pZUZJd2FBREY4eFpCel9rVlBYaEZMbGFwcEFmWExFRmt6WG9lTDZmWWJJc042blRjbEJ1NmlMTFBpaUUxOG1rSVZ1eWpoTkg0LUpneTBzb2llTHdMdw?oc=5,iPhone 17 Pro Takes a Beating From the Oppo Find X9 Pro's Camera - CNET,"<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxNSUx1eHBDOGYzaTlkVjBFMjYtWllIRzlTbzd1LWstVGowWkRHN1lTbG1zY093SDA0djJ6MFNPX215VUx5MG9Lay1pZUZJd2FBREY4eFpCel9rVlBYaEZMbGFwcEFmWExFRmt6WG9lTDZmWWJJc042blRjbEJ1NmlMTFBpaUUxOG1rSVZ1eWpoTkg0LUpneTBzb2llTHdMdw?oc=5"" target=""_blank"">iPhone 17 Pro Takes a Beating From the Oppo Find X9 Pro's Camera</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNET</font>",,,,a href target blank iphone pro takes a beating from the oppo find x pro s camera a nbsp nbsp font color f f f cnet font,"['href', 'target', 'blank', 'iphone', 'pro', 'take', 'beating', 'oppo', 'find', 'pro', 'camera', 'nbsp', 'nbsp', 'font', 'color', 'cnet', 'font']"
Google RSS,2025-10-29T22:06:29.485931,iphone 17 pro,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQN2k1UmtsYkU4WDlPMHRKYkRpcFVoV2JpMUJHLUpSY2htT29ObnR0SW01dkIwYUV2YkEtYnlEeDJweElFS0J5clZBeWw2TDRYejd4NVRWUVFTeWpyUHFpV1lCWkxFbWI4MTgxckdSWWZfbjlpMGkxODdsLXNuUjNyRzJpdXdhSlh0aWpxU2pHSDRHd2JCQ2NIVS1ia1Npc2dJZW1HcVM3a2F5aWJpUnVFOGoxcWRhX29ueUtacjUwNl92OEk3czVhZlFfUExDbk84Zi1oRWNR?oc=5,What’s Next for iPad Pro? A Vapor Chamber Like the One on the iPhone 17 Pro - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxQN2k1UmtsYkU4WDlPMHRKYkRpcFVoV2JpMUJHLUpSY2htT29ObnR0SW01dkIwYUV2YkEtYnlEeDJweElFS0J5clZBeWw2TDRYejd4NVRWUVFTeWpyUHFpV1lCWkxFbWI4MTgxckdSWWZfbjlpMGkxODdsLXNuUjNyRzJpdXdhSlh0aWpxU2pHSDRHd2JCQ2NIVS1ia1Npc2dJZW1HcVM3a2F5aWJpUnVFOGoxcWRhX29ueUtacjUwNl92OEk3czVhZlFfUExDbk84Zi1oRWNR?oc=5"" target=""_blank"">What’s Next for iPad Pro? A Vapor Chamber Like the One on the iPhone 17 Pro</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",,,,a href target blank what s next for ipad pro a vapor chamber like the one on the iphone pro a nbsp nbsp font color f f f bloomberg font,"['href', 'target', 'blank', 'next', 'ipad', 'pro', 'vapor', 'chamber', 'like', 'one', 'iphone', 'pro', 'nbsp', 'nbsp', 'font', 'color', 'bloomberg', 'font']"
Google RSS,2025-10-29T22:06:29.485931,iphone 17 pro,https://news.google.com/rss/articles/CBMicEFVX3lxTE1tMkl1VEFTVGNDdURQcXJpRHc1ZEpBeHktcDdxeElLVjFaNjVacmRra0Z1RUc0X200SnFRSFpfQ2JyM0VkQnJHYUZhTU1ET19OSzhkWFQxR2hVcXhnc0dPaXNwQ1BjVzI4d1Fpb2M4Y2g?oc=5,"The Best iPhone Case for iPhone 17, 17 Plus, 17 Pro, 17 Pro Max, and iPhone Air - The New York Times","<a href=""https://news.google.com/rss/articles/CBMicEFVX3lxTE1tMkl1VEFTVGNDdURQcXJpRHc1ZEpBeHktcDdxeElLVjFaNjVacmRra0Z1RUc0X200SnFRSFpfQ2JyM0VkQnJHYUZhTU1ET19OSzhkWFQxR2hVcXhnc0dPaXNwQ1BjVzI4d1Fpb2M4Y2g?oc=5"" target=""_blank"">The Best iPhone Case for iPhone 17, 17 Plus, 17 Pro, 17 Pro Max, and iPhone Air</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New York Times</font>",,,,a href target blank the best iphone case for iphone plus pro pro max and iphone air a nbsp nbsp font color f f f the new york times font,"['href', 'target', 'blank', 'best', 'iphone', 'case', 'iphone', 'plus', 'pro', 'pro', 'max', 'iphone', 'air', 'nbsp', 'nbsp', 'font', 'color', 'new', 'york', 'time', 'font']"
Google RSS,2025-10-29T22:06:29.485931,iphone 17 pro,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQY0dVYUh3Rzl2MXBTN091ZktkRkJyYlY5TW9LemhmTmJFckN0Z3hRQWpRVHEwSGRyWHYxSkhKSVZRQUdoWFZXLTV3WWJsT2tnenFXN1dnZGpoMWI4LTA2MGl5aVd4Y2xONzlrdkNUYVd1cE9BbWRrSkFYX3U1bnBQUWdVNFdZLVRRNU9V?oc=5,iPhone 17 Pro vs iPhone 16 Pro: Here’s everything new - 9to5Mac,"<a href=""https://news.google.com/rss/articles/CBMiiwFBVV95cUxQY0dVYUh3Rzl2MXBTN091ZktkRkJyYlY5TW9LemhmTmJFckN0Z3hRQWpRVHEwSGRyWHYxSkhKSVZRQUdoWFZXLTV3WWJsT2tnenFXN1dnZGpoMWI4LTA2MGl5aVd4Y2xONzlrdkNUYVd1cE9BbWRrSkFYX3U1bnBQUWdVNFdZLVRRNU9V?oc=5"" target=""_blank"">iPhone 17 Pro vs iPhone 16 Pro: Here’s everything new</a>&nbsp;&nbsp;<font color=""#6f6f6f"">9to5Mac</font>",,,,a href target blank iphone pro vs iphone pro here s everything new a nbsp nbsp font color f f f to mac font,"['href', 'target', 'blank', 'iphone', 'pro', 'iphone', 'pro', 'everything', 'new', 'nbsp', 'nbsp', 'font', 'color', 'mac', 'font']"
Google RSS,2025-10-29T22:06:29.485931,iphone 17 pro,https://news.google.com/rss/articles/CBMijAFBVV95cUxPTF9OWXVLVm45b3lWWVZfVXhSMmpZdEliSm9TQk01eHB3WVlfYVpFVXB6cXptMUdZNVZWY1FpREtXd0pDNDlnejU3WkFYNFFENVM5SUdWb3phSU5YSHFUUG9LMldjcU5SLXZTRnVoR0liM2tLcnE1YS1SVF9oOUlEV0FPelJPNHJ5SWI2OdIBkgFBVV95cUxQeTJjRWZndGdzcXlCN3pYUWtVY1oyQXFzem9rOHE0bEpNTU5EVkNDM3VkX0oxY3pEU2N6b3pWWVpjb3laTTNMRFhyQm1IbkZkbWJVUFp1YU54VE50Y2NEcnVLMTVOWXFlYkR3ak50ZUxiaktESWE0MjNDa2U0UUt3MURKOXNNU3JGR1U3azBuRlRiQQ?oc=5,Apple's iPhone Air doesn't look like a bestseller. It might not matter - CNBC,"<a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxPTF9OWXVLVm45b3lWWVZfVXhSMmpZdEliSm9TQk01eHB3WVlfYVpFVXB6cXptMUdZNVZWY1FpREtXd0pDNDlnejU3WkFYNFFENVM5SUdWb3phSU5YSHFUUG9LMldjcU5SLXZTRnVoR0liM2tLcnE1YS1SVF9oOUlEV0FPelJPNHJ5SWI2OdIBkgFBVV95cUxQeTJjRWZndGdzcXlCN3pYUWtVY1oyQXFzem9rOHE0bEpNTU5EVkNDM3VkX0oxY3pEU2N6b3pWWVpjb3laTTNMRFhyQm1IbkZkbWJVUFp1YU54VE50Y2NEcnVLMTVOWXFlYkR3ak50ZUxiaktESWE0MjNDa2U0UUt3MURKOXNNU3JGR1U3azBuRlRiQQ?oc=5"" target=""_blank"">Apple's iPhone Air doesn't look like a bestseller. It might not matter</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC</font>",,,,a href target blank apple s iphone air doesn t look like a bestseller it might not matter a nbsp nbsp font color f f f cnbc font,"['href', 'target', 'blank', 'apple', 'iphone', 'air', 'look', 'like', 'bestseller', 'might', 'matter', 'nbsp', 'nbsp', 'font', 'color', 'cnbc', 'font']"
Google RSS,2025-10-29T22:06:29.485931,iphone 17 pro,https://news.google.com/rss/articles/CBMitwFBVV95cUxNVFBjZFpRQVdpV0RXY3V3ZnBJOFVOWlEwWlN5ZEx2cF96VDE0Y2FjVnNydFNoWlVfNWxBMU15dVBEMmFVRlprcFo3a3dyNkZWbEFRVE1XOHV6REFwSGQ2dEZmenR1YjFyaHVBYmRQcXdoVEpTeXlXVG1MZDlWUmpXRUZMYkpVNzdPenpEV19mTjVXS0V4bVprUVBqUzJqYnljekd5UGRYSEtTd1JiaXRLejh0WVlaeDg?oc=5,iPad Pro rumored to get iPhone 17 Pro vapor chamber cooling in early 2027 - AppleInsider,"<a href=""https://news.google.com/rss/articles/CBMitwFBVV95cUxNVFBjZFpRQVdpV0RXY3V3ZnBJOFVOWlEwWlN5ZEx2cF96VDE0Y2FjVnNydFNoWlVfNWxBMU15dVBEMmFVRlprcFo3a3dyNkZWbEFRVE1XOHV6REFwSGQ2dEZmenR1YjFyaHVBYmRQcXdoVEpTeXlXVG1MZDlWUmpXRUZMYkpVNzdPenpEV19mTjVXS0V4bVprUVBqUzJqYnljekd5UGRYSEtTd1JiaXRLejh0WVlaeDg?oc=5"" target=""_blank"">iPad Pro rumored to get iPhone 17 Pro vapor chamber cooling in early 2027</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AppleInsider</font>",,,,a href target blank ipad pro rumored to get iphone pro vapor chamber cooling in early a nbsp nbsp font color f f f appleinsider font,"['href', 'target', 'blank', 'ipad', 'pro', 'rumored', 'get', 'iphone', 'pro', 'vapor', 'chamber', 'cooling', 'early', 'nbsp', 'nbsp', 'font', 'color', 'appleinsider', 'font']"
Google RSS,2025-10-29T22:06:29.485931,iphone 17 pro,https://news.google.com/rss/articles/CBMinwFBVV95cUxNWF90T00tSThvSGxzQnpUdDR6S2xJMzZWTWk4UUJxMW8zdkJkNFVXR0FKNjdfYzFYanloamxoTG5PN0xVQldMaDBoUmkzdjhtM2ItTVl0dnlpYzlDMTVlQVhhNTFuSUN2S2F0cHB4ajhiTGRzb0RrSi16T0hnd2pkcWkzQVZGbi14LTFEWjJ0YmxnSTdVaXpIUDJHQXZWcWc?oc=5,Sandmarc’s New $270 Telephoto Lens Doubles the iPhone 17 Pro’s Zoom - PetaPixel,"<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxNWF90T00tSThvSGxzQnpUdDR6S2xJMzZWTWk4UUJxMW8zdkJkNFVXR0FKNjdfYzFYanloamxoTG5PN0xVQldMaDBoUmkzdjhtM2ItTVl0dnlpYzlDMTVlQVhhNTFuSUN2S2F0cHB4ajhiTGRzb0RrSi16T0hnd2pkcWkzQVZGbi14LTFEWjJ0YmxnSTdVaXpIUDJHQXZWcWc?oc=5"" target=""_blank"">Sandmarc’s New $270 Telephoto Lens Doubles the iPhone 17 Pro’s Zoom</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PetaPixel</font>",,,,a href target blank sandmarc s new telephoto lens doubles the iphone pro s zoom a nbsp nbsp font color f f f petapixel font,"['href', 'target', 'blank', 'sandmarc', 'new', 'telephoto', 'lens', 'double', 'iphone', 'pro', 'zoom', 'nbsp', 'nbsp', 'font', 'color', 'petapixel', 'font']"
Google RSS,2025-10-29T22:06:29.485931,iphone 17 pro,https://news.google.com/rss/articles/CBMi6gFBVV95cUxNbk9KODFoY3h0Qm14NGRHV3o0bGgyYWRIVi1DRGJUenFmR0pJQXRyM2NtSmtDUHpxc3IzVTcyWVhyakVBSDhPaTFCa3diUkM0YUhWcUZmNjliR2x1VnVwc3RlemFJR1BiV3hfZDhCTFJZc05pWi1CWXNJTEt4SUtPSFdGRXdrZk5XRlRIdmhlTXFyYmEwU0d3YUhlbGhDNUI4X0tuNXNtb1VRZURTOFppYndMWTNSaWNscHh1QXdWRXBCUDUyVXVaZXpHT3N5eTJiQ1lsYU9NZU5tSHZ4a25DbXA5SFRuUkxpY1HSAe8BQVVfeXFMTjFjY0xJb25ROUhPcWIzQXBDSjV0eGtxdmtOMjVnbFo5Mm1oWmE4Vm45MGM0azBzOUVVb0RWOS1HUjJpRnZVd1VjcXd6MnQ5Y3FLelBFVG9aUFJIWDk4V2wwY29vRFFocHlCNGNQbUxTWTJRNXdRcjVUOV9yLXJSRHNwaldPQU1pS2s4YkxjTWRUQm9XSDlsNXZEUk9GRjZKTzFnVXFpVUJrUDdTOTRGcjFINGo1dUcwNmxreVpuaG1GbTc1aGtWd05JSTdmV1RTRnA2Zl9NWF9vLU83YTRtd2tvaXVBaG1aMDlhbk5zbms?oc=5,"Rohit Sharma, Virat Kohli still using older iPhones; netizens question iPhone 17 Pro Max hype | Hindustan Times - Hindustan Times","<a href=""https://news.google.com/rss/articles/CBMi6gFBVV95cUxNbk9KODFoY3h0Qm14NGRHV3o0bGgyYWRIVi1DRGJUenFmR0pJQXRyM2NtSmtDUHpxc3IzVTcyWVhyakVBSDhPaTFCa3diUkM0YUhWcUZmNjliR2x1VnVwc3RlemFJR1BiV3hfZDhCTFJZc05pWi1CWXNJTEt4SUtPSFdGRXdrZk5XRlRIdmhlTXFyYmEwU0d3YUhlbGhDNUI4X0tuNXNtb1VRZURTOFppYndMWTNSaWNscHh1QXdWRXBCUDUyVXVaZXpHT3N5eTJiQ1lsYU9NZU5tSHZ4a25DbXA5SFRuUkxpY1HSAe8BQVVfeXFMTjFjY0xJb25ROUhPcWIzQXBDSjV0eGtxdmtOMjVnbFo5Mm1oWmE4Vm45MGM0azBzOUVVb0RWOS1HUjJpRnZVd1VjcXd6MnQ5Y3FLelBFVG9aUFJIWDk4V2wwY29vRFFocHlCNGNQbUxTWTJRNXdRcjVUOV9yLXJSRHNwaldPQU1pS2s4YkxjTWRUQm9XSDlsNXZEUk9GRjZKTzFnVXFpVUJrUDdTOTRGcjFINGo1dUcwNmxreVpuaG1GbTc1aGtWd05JSTdmV1RTRnA2Zl9NWF9vLU83YTRtd2tvaXVBaG1aMDlhbk5zbms?oc=5"" target=""_blank"">Rohit Sharma, Virat Kohli still using older iPhones; netizens question iPhone 17 Pro Max hype | Hindustan Times</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font>",,,,a href target blank rohit sharma virat kohli still using older iphones netizens question iphone pro max hype hindustan times a nbsp nbsp font color f f f hindustan times font,"['href', 'target', 'blank', 'rohit', 'sharma', 'virat', 'kohli', 'still', 'using', 'older', 'iphones', 'netizens', 'question', 'iphone', 'pro', 'max', 'hype', 'hindustan', 'time', 'nbsp', 'nbsp', 'font', 'color', 'hindustan', 'time', 'font']"
